Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts
M,458,Mainoo,5.0,5.0,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,459,Ugarte,5.0,5.0,MUN,90,4.26,90,4.32,90,4.3,90,4.28,90,4.25,90,4.38,90,4.54,90,4.32,90,4.42,90,4.3,90,4.44,90,4.38,90,4.3,90,4.31,90,4.38,90,4.36,90,4.29,90,4.32,90,4.34
M,460,Collyer,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,461,Fitzgerald,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,462,J.Fletcher,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,463,Kone,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,464,Moorhouse,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,465,Højlund,6.5,6.5,MUN,30,0.84,30,0.85,30,1.07,30,0.8,30,0.93,30,0.92,30,1.44,30,0.8,30,0.98,30,0.92,30,0.97,30,0.94,30,0.87,30,1.05,30,0.9,30,0.98,30,0.87,30,0.96,30,1.02
F,466,Zirkzee,6.0,6.0,MUN,60,2.12,60,2.14,60,2.65,60,2.06,60,2.33,60,2.34,60,3.58,60,2.12,60,2.48,60,2.32,60,2.45,60,2.36,60,2.21,60,2.62,60,2.28,60,2.45,60,2.19,60,2.41,60,2.55
F,467,Obi,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,468,Wheatley,4.5,4.5,MUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,469,Pope,5.0,5.0,NEW,90,2.98,90,2.84,90,3.46,90,3.56,90,2.84,90,3.17,90,3.52,90,2.87,90,3.38,90,3.27,90,2.87,90,3.04,90,3.26,90,3.33,90,4.02,90,3.82,90,3.11,90,3.05,90,3.71
G,470,Dúbravka,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,471,Gillespie,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,472,Odysseas,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,473,Hall,5.5,5.5,NEW,60,2.01,60,2.04,60,2.6,60,2.55,60,1.98,60,2.14,60,2.47,60,2.06,60,2.35,60,2.3,60,2.03,60,2.04,60,2.32,60,2.47,60,2.9,60,2.95,60,2.1,60,2.1,60,2.64
D,474,Schär,5.5,5.5,NEW,90,3.66,90,3.74,90,4.62,90,4.49,90,3.64,90,3.84,90,4.37,90,3.77,90,4.17,90,4.12,90,3.73,90,3.72,90,4.14,90,4.43,90,5.01,90,5.18,90,3.81,90,3.81,90,4.62
D,475,Botman,5.0,5.0,NEW,30,0.84,30,0.84,30,1.13,30,1.12,30,0.82,30,0.91,30,1.09,30,0.85,30,1.02,30,0.99,30,0.84,30,0.86,30,0.99,30,1.07,30,1.31,30,1.32,30,0.89,30,0.88,30,1.16
D,476,Burn,5.0,5.0,NEW,90,3.43,90,3.49,90,4.31,90,4.22,90,3.4,90,3.62,90,4.1,90,3.52,90,3.92,90,3.87,90,3.47,90,3.48,90,3.91,90,4.12,90,4.74,90,4.83,90,3.56,90,3.57,90,4.37
D,477,Livramento,5.0,5.0,NEW,90,2.92,90,2.91,90,3.72,90,3.71,90,2.84,90,3.14,90,3.62,90,2.95,90,3.43,90,3.35,90,2.89,90,2.97,90,3.38,90,3.53,90,4.26,90,4.21,90,3.06,90,3.05,90,3.88
D,478,Trippier,5.0,5.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,479,Krafth,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,480,Lascelles,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,481,A.Murphy,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,482,Ashby,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,483,Pivas,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,484,Targett,4.0,4.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,485,Gordon,7.5,7.5,NEW,90,4.27,90,4.43,90,5.39,90,5.09,90,4.3,90,4.19,90,5.16,90,4.37,90,4.71,90,4.6,90,4.54,90,4.4,90,4.25,90,5.41,90,5.38,90,6.16,90,4.55,90,4.37,90,4.74
M,486,Elanga,7.0,7.0,NEW,30,1.06,30,1.09,30,1.36,30,1.28,30,1.06,30,1.04,30,1.3,30,1.08,30,1.18,30,1.15,30,1.12,30,1.09,30,1.05,30,1.36,30,1.37,30,1.57,30,1.13,30,1.08,30,1.19
M,487,Barnes,6.5,6.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,488,Bruno G.,6.5,6.5,NEW,90,4.35,90,4.67,90,4.92,90,4.58,90,4.55,90,4.24,90,4.49,90,4.64,90,4.39,90,4.49,90,4.64,90,4.34,90,4.47,90,4.88,90,4.6,90,5.2,90,4.35,90,4.44,90,4.48
M,489,J.Murphy,6.5,6.5,NEW,60,2.76,60,2.98,60,3.37,60,3.11,60,2.88,60,2.68,60,3.11,60,2.95,60,2.91,60,2.92,60,2.99,60,2.8,60,2.81,60,3.36,60,3.22,60,3.73,60,2.85,60,2.83,60,2.95
M,490,Joelinton,6.0,6.0,NEW,90,4.29,90,4.63,90,4.9,90,4.55,90,4.5,90,4.19,90,4.48,90,4.6,90,4.36,90,4.45,90,4.6,90,4.3,90,4.41,90,4.87,90,4.6,90,5.21,90,4.31,90,4.39,90,4.44
M,491,Tonali,5.5,5.5,NEW,90,3.91,90,4.22,90,4.36,90,4.07,90,4.11,90,3.82,90,3.98,90,4.2,90,3.92,90,4.02,90,4.17,90,3.89,90,4.04,90,4.31,90,4.09,90,4.56,90,3.88,90,3.99,90,4.01
M,492,Antoñito C.,5.0,5.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,493,Longstaff,5.0,5.0,LEE,60,2.16,60,2.1,60,2.15,60,2.11,60,2.17,60,2.2,60,2.33,60,2.15,60,2.19,60,2.29,60,2.1,60,2.1,60,2.14,60,2.08,60,2.3,60,2.26,60,2.12,60,2.49,60,2.38
M,494,Willock,5.0,5.0,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,495,Hayden,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,496,Kuol,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,497,L.Miley,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,498,White,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,499,Isak,10.5,10.5,NEW,90,4.98,90,5.13,90,6.52,90,6.07,90,4.98,90,4.8,90,6.23,90,5.03,90,5.56,90,5.39,90,5.34,90,5.18,90,4.79,90,6.61,90,6.36,90,7.59,90,5.4,90,5.09,90,5.47
F,500,Osula,5.5,5.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,501,Neave,4.5,4.5,NEW,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,502,Sels,5.0,5.0,NFO,90,2.9,90,2.6,90,3.32,90,2.6,90,3.44,90,3.89,90,2.55,90,2.83,90,2.57,90,3.09,90,3.53,90,2.33,90,2.9,90,2.96,90,2.98,90,3.06,90,2.79,90,2.76,90,3.31
G,503,C.Miguel,4.0,4.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,504,Turner,4.0,4.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,505,Milenković,5.5,5.5,NFO,90,3.75,90,3.22,90,4.16,90,3.19,90,4.28,90,5.29,90,3.2,90,3.45,90,3.3,90,3.84,90,4.69,90,3.08,90,3.77,90,3.75,90,3.8,90,4.05,90,3.46,90,3.37,90,4.14
D,506,Murillo,5.5,5.5,NFO,90,3.92,90,3.48,90,4.29,90,3.49,90,4.49,90,5.15,90,3.46,90,3.67,90,3.55,90,4.01,90,4.7,90,3.26,90,3.97,90,4.0,90,4.08,90,4.19,90,3.73,90,3.62,90,4.36
D,507,Aina,5.0,5.0,NFO,90,2.9,90,2.45,90,3.39,90,2.47,90,3.55,90,4.28,90,2.41,90,2.71,90,2.5,90,3.08,90,3.77,90,2.3,90,2.93,90,2.98,90,3.04,90,3.16,90,2.72,90,2.62,90,3.39
D,508,N.Williams,5.0,5.0,NFO,90,4.01,90,3.49,90,4.39,90,3.46,90,4.53,90,5.48,90,3.47,90,3.71,90,3.57,90,4.08,90,4.92,90,3.31,90,4.04,90,4.02,90,4.07,90,4.31,90,3.73,90,3.63,90,4.4
D,509,David Carmo,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,510,Jair Cunha,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,511,Morato,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,512,O.Richards,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,513,Abbott,4.0,4.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,514,Boly,4.0,4.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,515,Gibbs-White,7.5,7.5,NFO,60,2.64,60,2.27,60,2.68,60,2.07,60,2.48,60,3.61,60,2.26,60,2.37,60,2.31,60,2.54,60,3.15,60,2.29,60,2.54,60,2.38,60,2.27,60,2.79,60,2.24,60,2.31,60,2.48
M,516,Hudson-Odoi,6.0,6.0,NFO,60,2.17,60,1.91,60,2.23,60,1.77,60,2.1,60,2.89,60,1.9,60,1.99,60,1.93,60,2.12,60,2.56,60,1.91,60,2.11,60,2.0,60,1.93,60,2.28,60,1.9,60,1.94,60,2.09
M,517,Anderson,5.5,5.5,NFO,90,4.68,90,4.49,90,4.56,90,4.4,90,4.55,90,5.12,90,4.52,90,4.43,90,4.58,90,4.51,90,4.91,90,4.57,90,4.69,90,4.57,90,4.56,90,4.81,90,4.47,90,4.44,90,4.56
M,518,Jota,5.5,5.5,NFO,60,2.9,60,2.53,60,2.9,60,2.35,60,2.7,60,3.87,60,2.55,60,2.59,60,2.6,60,2.76,60,3.4,60,2.64,60,2.81,60,2.63,60,2.54,60,3.05,60,2.49,60,2.54,60,2.7
M,519,Dominguez,5.0,5.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,520,O'Brien,5.0,5.0,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,521,Sangaré,5.0,5.0,NFO,90,4.33,90,4.25,90,4.25,90,4.23,90,4.32,90,4.46,90,4.27,90,4.2,90,4.3,90,4.24,90,4.41,90,4.28,90,4.36,90,4.32,90,4.34,90,4.4,90,4.26,90,4.22,90,4.32
M,522,Yates,5.0,5.0,NFO,60,2.7,60,2.61,60,2.61,60,2.58,60,2.62,60,2.94,60,2.65,60,2.54,60,2.69,60,2.59,60,2.82,60,2.73,60,2.72,60,2.66,60,2.67,60,2.78,60,2.6,60,2.56,60,2.63
M,523,Da Silva Moreira,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,524,Stamenic,4.5,4.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,525,Wood,7.5,7.5,NFO,90,4.83,90,4.02,90,4.87,90,3.5,90,4.34,90,6.74,90,3.95,90,4.29,90,4.01,90,4.62,90,5.83,90,3.69,90,4.56,90,4.18,90,3.88,90,5.11,90,3.91,90,4.14,90,4.36
F,526,Igor Jesus,6.0,6.0,NFO,30,1.0,30,0.85,30,1.0,30,0.75,30,0.9,30,1.37,30,0.84,30,0.89,30,0.85,30,0.96,30,1.19,30,0.8,30,0.95,30,0.88,30,0.82,30,1.05,30,0.82,30,0.87,30,0.91
F,527,Awoniyi,5.5,5.5,NFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,528,Patterson,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,529,Moore,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,530,Nna Noukeu,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,531,Ballard,4.5,4.5,SUN,90,3.11,90,3.32,90,2.73,90,2.32,90,2.69,90,2.65,90,2.56,90,3.1,90,2.24,90,3.18,90,2.6,90,2.57,90,2.67,90,2.17,90,2.19,90,2.58,90,2.51,90,3.53,90,2.45
D,532,Hume,4.5,4.5,SUN,90,3.0,90,3.2,90,2.61,90,2.21,90,2.57,90,2.53,90,2.44,90,2.99,90,2.13,90,3.06,90,2.49,90,2.45,90,2.56,90,2.09,90,2.08,90,2.46,90,2.41,90,3.41,90,2.33
D,533,Alese,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,534,Anderson,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,535,Cirkin,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,536,Hjelde,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,537,Huggins,4.0,4.0,SUN,30,0.55,30,0.6,30,0.38,30,0.22,30,0.4,30,0.36,30,0.31,30,0.53,30,0.19,30,0.54,30,0.34,30,0.31,30,0.35,30,0.16,30,0.17,30,0.33,30,0.27,30,0.68,30,0.29
D,538,Johnson,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,539,O'Nien,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,540,Pembele,4.0,4.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,541,Reinildo,4.0,4.0,SUN,90,2.57,90,2.78,90,2.15,90,1.77,90,2.15,90,2.1,90,2.0,90,2.56,90,1.7,90,2.63,90,2.07,90,2.02,90,2.1,90,1.71,90,1.65,90,2.01,90,1.97,90,2.95,90,1.89
D,542,Seelt,4.0,4.0,SUN,60,1.44,60,1.55,60,1.13,60,0.84,60,1.15,60,1.08,60,1.0,60,1.42,60,0.78,60,1.45,60,1.05,60,1.01,60,1.08,60,0.77,60,0.74,60,1.03,60,0.96,60,1.71,60,0.94
M,543,Adingra,5.5,5.5,SUN,60,2.52,60,2.36,60,2.54,60,2.27,60,2.36,60,2.3,60,2.29,60,2.48,60,2.22,60,2.37,60,2.17,60,2.23,60,2.43,60,2.44,60,2.21,60,2.38,60,2.41,60,2.93,60,2.26
M,544,Diarra,5.5,5.5,SUN,90,3.21,90,3.1,90,3.2,90,2.99,90,3.06,90,3.01,90,3.0,90,3.18,90,2.94,90,3.09,90,2.9,90,2.95,90,3.11,90,3.22,90,2.95,90,3.07,90,3.13,90,3.56,90,2.97
M,545,Roberts,5.5,5.5,SUN,30,0.89,30,0.83,30,0.87,30,0.78,30,0.83,30,0.8,30,0.79,30,0.87,30,0.75,30,0.83,30,0.75,30,0.77,30,0.84,30,0.82,30,0.75,30,0.82,30,0.81,30,1.02,30,0.78
M,546,Aleksić,5.0,5.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,547,E.Le Fée,5.0,5.0,SUN,90,4.18,90,4.17,90,4.36,90,4.22,90,4.07,90,4.14,90,4.22,90,4.2,90,4.18,90,4.19,90,4.05,90,4.17,90,4.29,90,4.44,90,4.21,90,4.21,90,4.41,90,4.54,90,4.12
M,548,Mundle,5.0,5.0,SUN,30,0.81,30,0.79,30,0.82,30,0.78,30,0.77,30,0.77,30,0.78,30,0.8,30,0.77,30,0.79,30,0.75,30,0.77,30,0.8,30,0.9,30,0.79,30,0.79,30,0.84,30,0.9,30,0.76
M,549,Neil,5.0,5.0,SUN,30,0.83,30,0.86,30,0.89,30,0.9,30,0.82,30,0.85,30,0.89,30,0.85,30,0.9,30,0.86,30,0.85,30,0.89,30,0.88,30,1.05,30,0.93,30,0.86,30,0.98,30,0.89,30,0.86
M,550,Poveda,5.0,5.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,551,Rigg,5.0,5.0,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,552,Sadiki,5.0,5.0,SUN,90,3.36,90,3.42,90,3.53,90,3.52,90,3.3,90,3.39,90,3.51,90,3.39,90,3.53,90,3.43,90,3.36,90,3.49,90,3.5,90,3.93,90,3.59,90,3.44,90,3.76,90,3.58,90,3.4
M,553,Talbi,5.0,5.0,SUN,30,1.22,30,1.1,30,1.2,30,1.0,30,1.12,30,1.06,30,1.02,30,1.19,30,0.95,30,1.1,30,0.97,30,0.98,30,1.13,30,0.98,30,0.93,30,1.1,30,1.03,30,1.48,30,1.03
M,554,Ba,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,555,Browne,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,556,Ekwah,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,557,H.Jones,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,558,Matete,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
