id,first_name,second_name,web_name,team,position,cost,total_points,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,form_rank,points_per_game_rank,selected_rank,starts_per_90,clean_sheets_per_90
100,Ben,Mee,Mee,4,2,4.4,1,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,509,459,284,233,0.0,0.0
101,Christian,Nørgaard,Nørgaard,4,3,4.9,7,0.37,0.07,0.44,7.56,360,0,0,0,6,0,0,0,1,0,0,0,62,66.8,47.2,17.0,13.1,4,0.09,0.0,0.02,0.11,1.89,1.5,282,170,201,430,1.0,0.0
102,Frank,Onyeka,Onyeka,4,3,4.9,2,0.00,0.02,0.02,0.69,23,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.0,0,0.0,0.0,0.08,0.08,2.7,0.0,309,356,330,585,0.0,0.0
103,Myles,Peart-Harris,Peart-Harris,4,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,425,522,534,559,0,0
104,Ethan,Pinnock,Pinnock,4,2,4.5,3,0.23,0.04,0.27,7.56,360,0,0,0,6,1,0,0,1,0,0,0,31,74.8,1.7,70.0,14.7,4,0.06,0.0,0.01,0.07,1.89,1.5,401,235,383,285,1.0,0.0
105,Mads,Roerslev Rasmussen,Roerslev,4,2,4.5,5,0.01,0.18,0.19,5.61,249,0,0,0,4,0,0,0,0,0,0,0,8,24.2,14.8,9.0,4.8,2,0.0,0.0,0.07,0.07,2.03,1.45,397,234,263,452,0.72,0.0
106,Kevin,Schade,Schade,4,3,5.4,10,0.36,0.03,0.39,3.16,209,0,1,1,1,0,0,0,0,0,0,0,25,20.6,26.7,37.0,8.5,2,0.16,0.0,0.01,0.17,1.36,0.43,163,119,140,426,0.86,0.43
107,Igor Thiago,Nascimento Rodrigues,Thiago,4,4,5.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,92,646,648,591,0,0
108,Ivan,Toney,Toney,4,4,7.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,657,658,147,0,0
109,Hákon,Valdimarsson,Valdimarsson,4,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,641,437,456,91,0,0
110,Yoane,Wissa,Wissa,4,4,6.1,28,2.43,0.27,2.70,5.38,290,3,1,0,6,0,0,0,1,0,0,7,121,130.2,56.9,150.0,33.7,4,0.75,0.0,0.08,0.83,1.67,1.86,74,21,9,68,1.24,0.0
111,Yehor,Yarmoliuk,Yarmoliuk,4,3,4.5,1,0.04,0.00,0.04,0.00,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,1.0,0.0,0,0.6,0.0,0.0,0.6,0.0,0.0,468,341,309,124,0.0,0.0
112,Mathias,Jorgensen,Zanka,4,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,347,495,509,590,0,0
314,Fábio,Freitas Gouveia Carvalho,Carvalho,4,3,4.8,4,0.08,0.01,0.09,2.73,56,0,0,0,2,0,0,0,0,0,0,0,13,5.8,2.9,13.0,2.2,0,0.13,0.0,0.02,0.15,4.39,3.21,335,241,316,206,0.0,0.0
338,Sepp,van den Berg,Van den Berg,4,2,4.0,2,0.00,0.01,0.01,2.70,105,0,0,0,3,0,0,0,0,0,0,0,7,15.8,1.0,2.0,1.9,1,0.0,0.0,0.01,0.01,2.31,2.57,622,274,279,194,0.86,0.0
602,Ryan,Trevitt,Trevitt,4,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,503,578,587,504,0,0
634,Gustavo,Nunes Fernandes Gomes,G.Nunes,4,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,268,634,636,647,0,0
649,Jayden,Meghoma,Meghoma,4,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,637,434,453,598,0,0
113,Simon,Adingra,Adingra,5,3,5.5,12,0.29,0.63,0.92,0.45,73,1,1,0,0,0,0,0,0,0,0,0,41,57.0,19.9,39.0,11.6,0,0.36,0.0,0.78,1.14,0.55,0.0,131,157,113,200,0.0,0.0
114,Benicio,Baker-Boaitey,Baker-Boaitey,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,438,530,542,643,0,0
115,Carlos,Baleba,Baleba,5,3,5.0,6,0.38,0.07,0.45,2.53,197,0,0,1,1,0,0,0,0,0,0,0,39,28.8,31.3,25.0,8.6,2,0.17,0.0,0.03,0.2,1.16,0.46,260,150,186,488,0.91,0.46
116,Valentín,Barco,Barco,5,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,650,445,464,48,0,0
118,Amario,Cozier-Duberry,Cozier-Duberry,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,473,554,563,482,0,0
119,Mahmoud,Dahoud,Dahoud,5,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,290,590,598,594,0,0
120,Lewis,Dunk,Dunk,5,2,4.6,16,0.16,0.25,0.41,4.31,345,0,0,2,2,0,0,0,0,0,0,0,77,64.0,52.6,10.0,12.6,4,0.04,0.0,0.07,0.11,1.12,0.52,344,80,68,52,1.04,0.52
121,Julio,Enciso,Enciso,5,3,5.4,3,0.08,0.12,0.20,0.24,39,0,0,0,0,0,0,0,0,0,0,0,14,13.6,42.1,10.0,6.4,0,0.18,0.0,0.28,0.46,0.55,0.0,160,262,358,461,0.0,0.0
122,Pervis,Estupiñán,Estupiñan,5,2,5.0,1,0.04,0.07,0.11,0.94,18,0,0,0,0,0,0,0,0,0,0,0,5,3.8,33.7,8.0,4.6,0,0.2,0.0,0.35,0.55,4.7,0.0,210,361,339,247,0.0,0.0
123,Evan,Ferguson,Ferguson,5,4,5.5,1,0.06,0.00,0.06,0.00,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0,1.08,0.0,0.0,1.08,0.0,0.0,128,373,363,355,0.0,0.0
124,Billy,Gilmour,Gilmour,5,3,5.0,3,0.08,0.04,0.12,1.32,97,0,0,0,1,0,0,0,0,0,0,0,21,11.4,11.9,2.0,2.5,1,0.07,0.0,0.04,0.11,1.22,0.93,230,296,239,493,0.93,0.0
125,Pascal,Groß,Gross,5,3,6.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,650,651,557,0,0
126,Jack,Hinshelwood,Hinshelwood,5,3,5.0,9,0.20,0.45,0.65,4.17,336,0,0,2,2,0,0,0,1,0,0,0,50,40.8,57.3,31.0,13.0,4,0.05,0.0,0.12,0.17,1.12,0.54,258,149,159,494,1.07,0.54
127,Ibrahim,Osman,I.Osman,5,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,266,632,634,637,0,0
128,Igor Julio,dos Santos de Paulo,Igor,5,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,540,479,494,445,0,0
129,João Pedro,Junqueira de Jesus,João Pedro,5,4,5.7,18,0.88,0.26,1.14,3.96,261,2,0,1,2,0,0,0,1,0,0,5,84,97.4,49.6,93.0,24.0,3,0.3,0.0,0.09,0.39,1.37,0.69,103,28,16,8,1.03,0.34
130,Kacper,Kozłowski,Kozlowski,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,442,532,544,659,0,0
131,Tariq,Lamptey,Lamptey,5,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,403,511,523,374,0,0
132,Solly,March,March,5,3,6.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,651,652,635,0,0
133,Adrian,Mazilu,Mazilu,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,486,565,574,577,0,0
134,James,Milner,Milner,5,3,5.0,5,0.16,0.15,0.31,1.98,169,0,0,1,1,0,0,0,1,0,0,0,24,28.6,66.3,12.0,10.7,3,0.09,0.0,0.08,0.17,1.05,0.53,186,249,219,478,1.6,0.53
135,Yankuba,Minteh,Minteh,5,3,5.5,12,0.48,1.10,1.58,2.91,272,0,2,1,2,0,0,0,2,0,0,0,40,41.6,95.6,72.0,20.9,4,0.16,0.0,0.36,0.52,0.96,0.66,133,120,114,115,1.32,0.33
136,Mitoma,Kaoru,Mitoma,5,3,6.7,19,1.66,0.78,2.44,4.20,351,1,1,2,2,0,0,0,0,0,0,1,63,82.0,51.2,158.0,29.1,4,0.43,0.0,0.2,0.63,1.08,0.51,39,74,49,42,1.03,0.51
137,Jakub,Moder,Moder,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,409,514,526,321,0,0
138,Mark,O’Mahony,O’Mahony,5,4,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,496,572,581,252,0,0
139,Odeluga,Offiah,Offiah,5,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,623,422,441,437,0,0
140,Cameron,Peupion,Peupion,5,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,454,539,551,497,0,0
141,Jeremy,Sarmiento Morante,Sarmiento,5,3,4.9,1,0.00,0.00,0.00,0.00,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,313,600,331,597,0.0,0.0
142,Jason,Steele,Steele,5,1,4.5,9,0.00,0.00,0.00,1.88,180,0,0,1,1,0,0,0,0,0,3,1,46,40.4,0.0,0.0,4.1,2,0.0,1.5,0.0,0.0,0.94,0.5,348,280,53,125,1.0,0.5
143,Deniz,Undav,Undav,5,4,5.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,124,644,646,632,0,0
144,Jan Paul,van Hecke,Van Hecke,5,2,4.5,15,0.05,0.08,0.13,4.31,360,0,0,2,2,0,0,0,1,0,0,0,74,77.8,8.6,12.0,9.9,4,0.01,0.0,0.02,0.03,1.08,0.5,437,95,77,213,1.0,0.5
145,Joël,Veltman,Veltman,5,2,4.5,19,0.05,0.48,0.53,3.36,341,0,0,2,2,0,0,0,1,0,0,4,86,63.0,32.5,7.0,10.3,4,0.01,0.0,0.13,0.14,0.89,0.53,364,65,39,97,1.06,0.53
146,Bart,Verbruggen,Verbruggen,5,1,4.5,9,0.00,0.00,0.00,2.43,180,0,0,1,1,0,0,0,1,0,7,0,43,61.2,0.0,0.0,6.1,2,0.0,3.5,0.0,0.0,1.22,0.5,444,96,54,131,1.0,0.5
147,Adam,Webster,Webster,5,2,4.4,1,0.00,0.02,0.02,0.00,14,0,0,0,0,0,0,0,0,0,0,0,9,5.6,0.7,2.0,0.8,0,0.0,0.0,0.13,0.13,0.0,0.0,519,462,287,441,0.0,0.0
148,Danny,Welbeck,Welbeck,5,4,5.7,25,1.59,0.20,1.79,4.20,336,2,1,2,2,0,0,0,0,0,0,6,87,105.0,56.8,139.0,30.1,4,0.43,0.0,0.05,0.48,1.12,0.54,100,53,12,16,1.07,0.54
149,Mats,Wieffer,Wieffer,5,3,5.0,6,0.00,0.02,0.02,0.45,90,0,1,1,0,0,0,0,0,0,0,0,20,31.0,16.3,0.0,4.7,1,0.0,0.0,0.02,0.02,0.45,0.0,243,620,15,467,1.0,1.0
595,Brajan,Gruda,Gruda,5,3,5.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,164,640,642,578,0,0
600,Yasin,Ayari,Ayari,5,3,5.0,7,0.52,0.39,0.91,2.32,165,0,0,1,1,0,0,0,0,0,0,0,23,33.6,41.1,50.0,12.5,1,0.28,0.0,0.21,0.49,1.27,0.55,255,148,209,569,0.55,0.55
601,Andrew,Moran,Moran,5,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,257,628,630,642,0,0
615,Carl,Rushworth,Rushworth,5,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,630,428,447,481,0,0
618,Georginio,Rutter,Georginio,5,3,5.5,5,0.54,0.11,0.65,1.25,85,0,0,1,0,0,0,0,0,0,0,0,7,7.0,27.7,40.0,7.0,1,0.57,0.0,0.12,0.69,1.32,0.0,126,183,222,514,1.06,1.06
628,Ferdi,Kadioglu,F.Kadıoğlu,5,2,4.5,1,0.03,0.02,0.05,0.14,23,0,0,0,0,0,0,0,0,0,0,0,5,8.8,21.5,2.0,3.2,0,0.12,0.0,0.08,0.2,0.55,0.0,402,317,299,380,0.0,0.0
629,Matt,O'Riley,O'Riley,5,3,5.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,116,642,644,640,0,0
150,Andrey,Nascimento dos Santos,Andrey Santos,6,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,480,560,569,638,0,0
151,Ângelo Gabriel,Borges Damaceno,Ângelo,6,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,472,553,562,340,0,0
153,Benoît,Badiashile,B.Badiashile,6,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,549,483,498,416,0,0
154,Lucas,Bergström,Bergström,6,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,633,430,449,317,0,0
155,Marcus,Bettinelli,Bettinelli,6,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,585,392,412,279,0,0
157,Moisés,Caicedo Corozo,Caicedo,6,3,4.9,8,0.05,0.21,0.26,4.79,345,0,0,1,5,0,0,0,1,0,0,0,54,57.8,41.7,4.0,10.4,4,0.01,0.0,0.05,0.06,1.25,1.3,323,128,179,227,1.04,0.26
158,Cesare,Casadei,Casadei,6,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,467,549,560,406,0,0
160,Ben,Chilwell,Chilwell,6,2,4.8,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,332,581,590,234,0,0
161,Carney,Chukwuemeka,Chukwuemeka,6,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,319,602,609,498,0,0
162,Levi,Colwill,Colwill,6,2,4.5,9,0.18,0.17,0.35,4.91,360,0,0,1,5,0,0,0,1,0,0,0,51,83.4,21.6,24.0,13.0,4,0.04,0.0,0.04,0.08,1.23,1.25,429,113,155,166,1.0,0.25
163,Marc,Cucurella Saseta,Cucurella,6,2,5.0,9,0.00,0.24,0.24,4.71,341,0,0,1,4,0,0,0,2,0,0,0,53,47.0,17.2,10.0,7.4,4,0.0,0.0,0.06,0.06,1.24,1.06,200,129,157,67,1.06,0.26
164,David Datro,Fofana,D.D.Fofana,6,4,5.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,166,641,643,446,0,0
165,Deivid Washington,de Souza Eugênio,Deivid,6,4,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,267,633,635,410,0,0
166,Kiernan,Dewsbury-Hall,Dewsbury-Hall,6,3,5.8,2,0.00,0.01,0.01,0.23,38,0,0,0,1,0,0,0,0,0,0,0,5,2.0,1.8,0.0,0.4,0,0.0,0.0,0.02,0.02,0.54,2.37,96,375,368,397,0.0,0.0
167,Axel,Disasi,Disasi,6,2,4.4,6,0.00,0.00,0.00,1.55,61,0,0,1,0,0,0,0,0,0,0,0,23,6.6,1.3,0.0,0.8,1,0.0,0.0,0.0,0.0,2.29,0.0,538,137,14,289,1.48,1.48
168,Enzo,Fernández,Enzo,6,3,5.0,6,0.22,0.20,0.42,3.13,270,0,0,0,5,0,0,0,0,0,0,0,42,43.6,62.9,34.0,14.1,3,0.07,0.0,0.07,0.14,1.04,1.67,239,211,185,164,1.0,0.0
169,Conor,Gallagher,Gallagher,6,3,5.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,90,645,647,367,0,0
170,Alfie,Gilchrist,Gilchrist,6,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,642,438,457,506,0,0
171,Malo,Gusto,Gusto,6,2,4.9,3,0.03,0.11,0.14,2.82,253,0,0,0,5,0,0,0,1,0,0,0,16,28.2,21.6,14.0,6.4,3,0.01,0.0,0.04,0.05,1.0,1.78,322,293,335,146,1.07,0.0
172,Reece,James,James,6,2,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,222,611,617,476,0,0
173,Omari,Kellyman,Kellyman,6,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,484,563,572,543,0,0
174,Roméo,Lavia,Lavia,6,3,4.5,2,0.00,0.18,0.18,0.66,65,0,0,0,1,0,0,0,0,0,0,0,18,15.2,13.5,0.0,2.9,1,0.0,0.0,0.25,0.25,0.91,1.38,470,551,173,198,1.38,0.0
175,Romelu,Lukaku Bolingoli,Lukaku,6,4,6.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,648,650,335,0,0
176,Malang,Sarr,M.Sarr,6,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,382,506,519,649,0,0
177,Noni,Madueke,Madueke,6,3,6.6,25,1.24,0.15,1.39,3.72,235,3,0,1,3,0,0,0,0,0,0,3,85,118.8,33.7,137.0,29.0,3,0.47,0.0,0.06,0.53,1.42,1.15,41,5,4,34,1.15,0.38
178,Marc,Guiu Paz,Marc Guiu,6,4,5.0,1,0.00,0.00,0.00,0.11,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.41,3.75,252,626,344,218,0.0,0.0
179,Mykhailo,Mudryk,Mudryk,6,3,6.3,2,0.00,0.16,0.16,2.06,61,0,0,0,2,0,0,0,0,0,0,0,9,8.6,14.4,0.0,2.2,1,0.0,0.0,0.24,0.24,3.04,2.95,71,314,375,325,1.48,0.0
180,Nicolas,Jackson,N.Jackson,6,4,7.6,19,2.29,0.08,2.37,4.45,300,2,1,1,4,0,0,0,2,0,0,2,69,95.2,53.6,165.0,31.4,4,0.69,0.0,0.02,0.71,1.34,1.2,15,24,50,61,1.2,0.3
181,Christopher,Nkunku,Nkunku,6,3,6.2,10,0.45,0.10,0.55,1.19,79,1,0,0,1,0,0,0,0,0,0,1,43,48.4,36.5,36.0,12.0,1,0.51,0.0,0.11,0.62,1.36,1.14,72,102,142,82,1.14,0.0
182,Cole,Palmer,Palmer,6,3,10.6,28,0.85,1.07,1.92,4.79,352,1,4,1,5,0,0,0,2,0,0,4,123,145.8,157.1,45.0,34.8,4,0.22,0.0,0.27,0.49,1.22,1.28,3,4,10,3,1.02,0.26
183,Đorđe,Petrović,Petrović,6,1,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,554,488,503,291,0,0
184,Renato,Palma Veiga,Renato Veiga,6,3,4.5,4,0.04,0.01,0.05,1.98,107,0,0,1,1,0,0,0,1,0,0,0,19,18.4,5.5,15.0,3.9,1,0.03,0.0,0.01,0.04,1.67,0.84,488,240,249,332,0.84,0.84
185,Robert,Sánchez,Sánchez,6,1,4.5,20,0.00,0.00,0.00,4.91,360,0,0,1,5,0,1,0,1,0,14,3,71,121.0,0.0,0.0,12.0,4,0.0,3.5,0.0,0.0,1.23,1.25,389,16,31,70,1.0,0.25
187,Tosin,Adarabioyo,Tosin,6,2,4.4,1,0.00,0.00,0.00,0.22,28,0,0,0,0,0,0,0,0,0,0,0,13,11.0,10.8,0.0,2.2,0,0.0,0.0,0.0,0.0,0.71,0.0,518,329,286,391,0.0,0.0
189,Wesley,Fofana,W.Fofana,6,2,4.5,10,0.04,0.08,0.12,4.91,360,0,0,1,5,0,0,0,2,0,0,2,52,65.6,36.8,12.0,11.5,4,0.01,0.0,0.02,0.03,1.23,1.25,422,94,134,221,1.0,0.25
386,Jadon,Sancho,Sancho,6,3,6.3,3,0.00,0.14,0.14,0.48,45,0,1,0,0,0,0,0,1,0,0,0,15,22.4,24.6,6.0,5.3,0,0.0,0.0,0.28,0.28,0.96,0.0,69,269,117,220,0.0,0.0
560,Pedro,Lomba Neto,Neto,6,3,6.4,6,0.04,0.26,0.30,1.70,179,0,1,0,2,0,0,0,1,0,0,0,22,33.4,58.5,15.0,10.6,2,0.02,0.0,0.13,0.15,0.85,1.01,60,187,246,209,1.01,0.0
575,Caleb,Wiley,Wiley,6,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,634,431,450,560,0,0
581,Filip,Jørgensen,Jørgensen,6,1,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,560,491,506,337,0,0
621,João,Félix Sequeira,João Félix,6,3,6.5,7,0.22,0.04,0.26,0.65,83,1,0,0,0,0,0,0,1,0,0,0,28,41.4,6.5,37.0,8.4,0,0.24,0.0,0.04,0.28,0.7,0.0,50,134,148,202,0.0,0.0
11,Eddie,Nketiah,Nketiah,7,4,5.9,2,0.34,0.23,0.57,1.23,90,0,0,0,2,0,0,0,0,0,0,0,7,0.0,14.8,57.0,7.1,1,0.34,0.0,0.23,0.57,1.23,2.0,88,311,193,201,1.0,0.0
159,Trevoh,Chalobah,Chalobah,7,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,528,469,484,389,0,0
190,Naouirou,Ahamada,Ahamada,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,435,529,541,353,0,0
193,Cheick,Doucouré,C.Doucouré,7,3,4.9,6,0.04,0.01,0.05,1.31,91,0,1,0,1,0,0,0,0,0,0,0,20,17.6,5.9,6.0,2.9,1,0.04,0.0,0.01,0.05,1.3,0.99,311,172,177,411,0.99,0.0
194,Chris,Richards,C.Richards,7,2,4.5,3,0.12,0.01,0.13,4.99,253,0,0,0,5,0,0,0,1,0,0,0,12,35.6,3.3,6.0,4.5,3,0.04,0.0,0.0,0.04,1.78,1.78,415,236,300,384,1.07,0.0
195,Chadi,Riad Dnanou,Chadi Riad,7,2,4.4,1,0.00,0.02,0.02,1.39,90,0,0,0,2,0,0,0,0,0,0,0,3,18.2,1.3,0.0,2.0,1,0.0,0.0,0.02,0.02,1.39,2.0,562,334,294,472,1.0,0.0
196,Nathaniel,Clyne,Clyne,7,2,4.4,3,0.00,0.02,0.02,3.49,153,0,0,0,3,0,0,0,0,0,0,0,15,26.0,2.0,2.0,3.0,2,0.0,0.0,0.01,0.01,2.05,1.76,511,226,224,417,1.18,0.0
197,Malcolm,Ebiowei,Ebiowei,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,424,521,533,644,0,0
199,Eberechi,Eze,Eze,7,3,6.9,16,1.51,0.62,2.13,6.48,360,1,0,0,7,0,0,0,0,0,0,3,76,79.4,130.5,142.0,35.1,4,0.38,0.0,0.16,0.54,1.62,1.75,33,43,75,14,1.0,0.0
200,Marc,Guéhi,Guéhi,7,2,4.5,4,0.00,0.10,0.10,6.48,360,0,0,0,7,0,0,0,1,0,0,0,33,92.6,15.0,4.0,11.3,4,0.0,0.0,0.02,0.02,1.62,1.75,385,195,296,73,1.0,0.0
201,Dean,Henderson,Henderson,7,1,4.5,8,0.00,0.00,0.00,6.48,360,0,0,0,7,0,0,0,0,0,12,0,29,102.0,0.0,0.0,10.2,4,0.0,3.0,0.0,0.0,1.62,1.75,376,139,168,28,1.0,0.0
